pk,comment,example,contributed_datapoint
662,,,Swintha Danielsen 2008-05-25
663,,,Loretta O'Connor 2012-11-01
664,,,Loretta O'Connor 2012-11-01
665,,,Swintha Danielsen 2008-05-25
666,,,Swintha Danielsen 2008-05-25
667,,,Loretta O'Connor 2012-11-01
668,,,Loretta O'Connor 2012-11-01
669,,,Swintha Danielsen 2008-05-25
670,,,Swintha Danielsen 2008-05-25
671,,,Loretta O'Connor 2012-11-01
672,,,Swintha Danielsen 2008-05-25
673,,,Loretta O'Connor 2012-11-01
674,,,Loretta O'Connor 2012-11-01
675,,,Swintha Danielsen 2008-05-25
676,,,Loretta O'Connor 2012-11-01
677,,,Swintha Danielsen 2008-05-25
678,,,Swintha Danielsen 2008-05-25
679,,,Swintha Danielsen 2008-05-25
680,,,Loretta O'Connor 2012-11-01
681,,,Loretta O'Connor 2012-11-01
682,,,Swintha Danielsen 2008-05-25
683,,,Swintha Danielsen 2008-05-25
684,,,Swintha Danielsen 2008-05-25
685,,,Loretta O'Connor 2012-11-01
686,,,Swintha Danielsen 2008-05-25
687,,,Loretta O'Connor 2012-11-01
688,,,Swintha Danielsen 2008-05-25
689,,,Swintha Danielsen 2008-05-25
690,,,Loretta O'Connor 2012-11-01
691,,,Swintha Danielsen 2008-05-25
692,,,Swintha Danielsen 2008-05-25
693,,,Swintha Danielsen 2008-05-25
694,,,Swintha Danielsen 2008-05-25
695,,,Swintha Danielsen 2008-05-25
696,,,Swintha Danielsen 2008-05-25
697,,,Swintha Danielsen 2008-05-25
698,,,Swintha Danielsen 2008-05-25
699,,,Swintha Danielsen 2008-05-25
700,,,Swintha Danielsen 2008-05-25
701,,,Swintha Danielsen 2008-05-25
702,,,Swintha Danielsen 2008-05-25
703,,,Loretta O'Connor 2012-11-01
704,,,Swintha Danielsen 2008-05-25
705,,,Swintha Danielsen 2008-05-25
706,,,Swintha Danielsen 2008-05-25
707,,,Swintha Danielsen 2008-05-25
708,,,Swintha Danielsen 2008-05-25
709,,,Swintha Danielsen 2008-05-25
710,,,Swintha Danielsen 2008-05-25
711,,,Swintha Danielsen 2008-05-25
712,,,Swintha Danielsen 2008-05-25
713,,,Swintha Danielsen 2008-05-25
714,,,Loretta O'Connor 2012-11-01
715,,,Loretta O'Connor 2012-11-01
716,,,Swintha Danielsen 2008-05-25
717,,,Swintha Danielsen 2008-05-25
718,,,Loretta O'Connor 2012-11-01
719,,,Loretta O'Connor 2012-11-01
720,,,Swintha Danielsen 2008-05-25
721,,,Swintha Danielsen 2008-05-25
722,,,Loretta O'Connor 2012-11-01
723,,,Swintha Danielsen 2008-05-25
724,,,Loretta O'Connor 2012-11-01
725,,,Loretta O'Connor 2012-11-01
726,,,Swintha Danielsen 2008-05-25
727,,,Loretta O'Connor 2012-11-01
728,,,Swintha Danielsen 2008-05-25
729,,,Swintha Danielsen 2008-05-25
730,,,Swintha Danielsen 2008-05-25
731,,,Loretta O'Connor 2012-11-01
732,,,Loretta O'Connor 2012-11-01
733,,,Swintha Danielsen 2008-05-25
734,,,Swintha Danielsen 2008-05-25
735,,,Swintha Danielsen 2008-05-25
736,,,Loretta O'Connor 2012-11-01
737,,,Swintha Danielsen 2008-05-25
738,,,Loretta O'Connor 2012-11-01
739,,,Swintha Danielsen 2008-05-25
740,,,Swintha Danielsen 2008-05-25
741,,,Loretta O'Connor 2012-11-01
742,,,Swintha Danielsen 2008-05-25
743,,,Swintha Danielsen 2008-05-25
744,,,Swintha Danielsen 2008-05-25
745,,,Swintha Danielsen 2008-05-25
746,,,Swintha Danielsen 2008-05-25
747,,,Swintha Danielsen 2008-05-25
748,,,Swintha Danielsen 2008-05-25
749,,,Swintha Danielsen 2008-05-25
750,,,Swintha Danielsen 2008-05-25
751,,,Swintha Danielsen 2008-05-25
752,,,Swintha Danielsen 2008-05-25
753,,,Swintha Danielsen 2008-05-25
754,,,Loretta O'Connor 2012-11-01
755,,,Swintha Danielsen 2008-05-25
756,,,Swintha Danielsen 2008-05-25
757,,,Swintha Danielsen 2008-05-25
758,,,Swintha Danielsen 2008-05-25
759,,,Swintha Danielsen 2008-05-25
760,,,Swintha Danielsen 2008-05-25
761,,,Swintha Danielsen 2008-05-25
762,,,Swintha Danielsen 2008-05-25
763,,,Swintha Danielsen 2008-05-25
764,,,Swintha Danielsen 2008-05-25
765,,,Loretta O'Connor 2012-11-01
766,,,Loretta O'Connor 2012-11-01
767,,,Swintha Danielsen 2008-05-25
768,,,Swintha Danielsen 2008-05-25
769,,,Loretta O'Connor 2012-11-01
770,,,Loretta O'Connor 2012-11-01
771,,,Swintha Danielsen 2008-05-25
772,"are there any attributive adjectives??? I only see predicative adjs in the data, and they behave like stative verbs",,Swintha Danielsen 2008-05-25
773,,,Loretta O'Connor 2012-11-01
774,,,Swintha Danielsen 2008-05-25
775,,,Loretta O'Connor 2012-11-01
776,,,Loretta O'Connor 2012-11-01
777,,,Swintha Danielsen 2008-05-25
778,,,Loretta O'Connor 2012-11-01
779,,,Swintha Danielsen 2008-05-25
780,,,Swintha Danielsen 2008-05-25
781,,,Swintha Danielsen 2008-05-25
782,,,Loretta O'Connor 2012-11-01
783,,,Loretta O'Connor 2012-11-01
784,,,Swintha Danielsen 2008-05-25
785,,,Swintha Danielsen 2008-05-25
786,,,Swintha Danielsen 2008-05-25
787,,,Loretta O'Connor 2012-11-01
788,,,Swintha Danielsen 2008-05-25
789,,,Loretta O'Connor 2012-11-01
790,,,Swintha Danielsen 2008-05-25
791,,,Swintha Danielsen 2008-05-25
792,,,Loretta O'Connor 2012-11-01
793,,,Swintha Danielsen 2008-05-25
794,,,Swintha Danielsen 2008-05-25
795,,,Swintha Danielsen 2008-05-25
796,,,Swintha Danielsen 2008-05-25
797,,,Swintha Danielsen 2008-05-25
798,,,Swintha Danielsen 2008-05-25
799,,,Swintha Danielsen 2008-05-25
800,,,Swintha Danielsen 2008-05-25
801,,,Swintha Danielsen 2008-05-25
802,,,Swintha Danielsen 2008-05-25
803,,,Swintha Danielsen 2008-05-25
804,,,Swintha Danielsen 2008-05-25
805,,,Loretta O'Connor 2012-11-01
806,,,Swintha Danielsen 2008-05-25
807,,,Swintha Danielsen 2008-05-25
808,,,Swintha Danielsen 2008-05-25
809,,,Swintha Danielsen 2008-05-25
810,,,Swintha Danielsen 2008-05-25
811,,,Swintha Danielsen 2008-05-25
812,,,Swintha Danielsen 2008-05-25
813,,,Swintha Danielsen 2008-05-25
814,,,Swintha Danielsen 2008-05-25
815,,,Swintha Danielsen 2008-05-25
816,,,Loretta O'Connor 2012-11-01
817,,,Loretta O'Connor 2012-11-01
818,,,Swintha Danielsen 2008-05-25
819,,,Swintha Danielsen 2008-05-25
820,,,Loretta O'Connor 2012-11-01
821,,,Loretta O'Connor 2012-11-01
822,,,Swintha Danielsen 2008-05-25
823,,,Swintha Danielsen 2008-05-25
824,,,Loretta O'Connor 2012-11-01
825,,,Swintha Danielsen 2008-05-25
826,,,Loretta O'Connor 2012-11-01
827,,,Loretta O'Connor 2012-11-01
828,,,Swintha Danielsen 2008-05-25
829,,,Loretta O'Connor 2012-11-01
830,,,Swintha Danielsen 2008-05-25
831,,,Swintha Danielsen 2008-05-25
832,,,Swintha Danielsen 2008-05-25
833,,,Loretta O'Connor 2012-11-01
834,,,Loretta O'Connor 2012-11-01
835,,,Swintha Danielsen 2008-05-25
836,,,Swintha Danielsen 2008-05-25
837,,,Swintha Danielsen 2008-05-25
838,,,Loretta O'Connor 2012-11-01
839,,,Swintha Danielsen 2008-05-25
840,,,Loretta O'Connor 2012-11-01
841,,,Swintha Danielsen 2008-05-25
842,,,Swintha Danielsen 2008-05-25
843,,,Loretta O'Connor 2012-11-01
844,,,Swintha Danielsen 2008-05-25
845,,,Swintha Danielsen 2008-05-25
846,,,Swintha Danielsen 2008-05-25
847,,,Swintha Danielsen 2008-05-25
848,,,Swintha Danielsen 2008-05-25
849,,,Swintha Danielsen 2008-05-25
850,,,Loretta O'Connor 2012-11-01
851,,,Loretta O'Connor 2012-11-01
852,,,Loretta O'Connor 2012-11-01
853,,,Loretta O'Connor 2012-11-01
854,,,Loretta O'Connor 2012-11-01
855,,,Loretta O'Connor 2012-11-01
856,,,Loretta O'Connor 2012-11-01
857,,,Loretta O'Connor 2012-11-01
858,,,Loretta O'Connor 2012-11-01
859,,,Loretta O'Connor 2012-11-01
860,,,Loretta O'Connor 2012-11-01
861,,,Loretta O'Connor 2012-11-01
862,,,Loretta O'Connor 2012-11-01
863,,,Loretta O'Connor 2012-11-01
864,,,Swintha Danielsen 2008-05-25
865,possibly,,Swintha Danielsen 2008-05-25
866,,,Swintha Danielsen 2008-05-25
867,,,Swintha Danielsen 2008-05-25
868,,,Swintha Danielsen 2008-05-25
869,,,Swintha Danielsen 2008-05-25
870,,,Loretta O'Connor 2012-11-01
871,,,Swintha Danielsen 2008-05-25
872,,,Swintha Danielsen 2008-05-25
873,,,Swintha Danielsen 2008-05-25
874,,,Swintha Danielsen 2008-05-25
875,,,Swintha Danielsen 2008-05-25
876,,,Swintha Danielsen 2008-05-25
877,,,Swintha Danielsen 2008-05-25
878,,,Swintha Danielsen 2008-05-25
879,,,Swintha Danielsen 2008-05-25
880,,,Swintha Danielsen 2008-05-25
881,,,Loretta O'Connor 2012-11-01
882,,,Loretta O'Connor 2012-11-01
883,,,Swintha Danielsen 2008-05-25
884,,,Swintha Danielsen 2008-05-25
885,,,Loretta O'Connor 2012-11-01
886,,,Loretta O'Connor 2012-11-01
887,,,Swintha Danielsen 2008-05-25
888,,,Swintha Danielsen 2008-05-25
889,,,Loretta O'Connor 2012-11-01
890,,,Swintha Danielsen 2008-05-25
891,,,Loretta O'Connor 2012-11-01
892,,,Loretta O'Connor 2012-11-01
893,,,Swintha Danielsen 2008-05-25
894,,,Loretta O'Connor 2012-11-01
895,,,Swintha Danielsen 2008-05-25
896,,,Swintha Danielsen 2008-05-25
897,,,Swintha Danielsen 2008-05-25
898,,,Loretta O'Connor 2012-11-01
899,,,Loretta O'Connor 2012-11-01
900,,,Swintha Danielsen 2008-05-25
901,,,Swintha Danielsen 2008-05-25
902,,,Swintha Danielsen 2008-05-25
903,,,Loretta O'Connor 2012-11-01
904,,,Swintha Danielsen 2008-05-25
905,,,Loretta O'Connor 2012-11-01
906,,,Swintha Danielsen 2008-05-25
907,,,Swintha Danielsen 2008-05-25
908,,,Loretta O'Connor 2012-11-01
909,,,Swintha Danielsen 2008-05-25
910,,,Swintha Danielsen 2008-05-25
911,,,Swintha Danielsen 2008-05-25
912,,,Swintha Danielsen 2008-05-25
913,,,Swintha Danielsen 2008-05-25
914,,,Swintha Danielsen 2008-05-25
915,,,Swintha Danielsen 2008-05-25
916,,,Swintha Danielsen 2008-05-25
917,,,Swintha Danielsen 2008-05-25
918,,,Swintha Danielsen 2008-05-25
919,,,Swintha Danielsen 2008-05-25
920,,,Swintha Danielsen 2008-05-25
921,,,Loretta O'Connor 2012-11-01
922,,,Swintha Danielsen 2008-05-25
923,,,Swintha Danielsen 2008-05-25
924,,,Swintha Danielsen 2008-05-25
925,,,Swintha Danielsen 2008-05-25
926,,,Swintha Danielsen 2008-05-25
927,,,Swintha Danielsen 2008-05-25
928,,,Swintha Danielsen 2008-05-25
929,,,Swintha Danielsen 2008-05-25
930,,,Swintha Danielsen 2008-05-25
931,,,Swintha Danielsen 2008-05-25
932,,,Loretta O'Connor 2012-11-01
933,,,Loretta O'Connor 2012-11-01
934,,,Swintha Danielsen 2008-05-25
935,,,Swintha Danielsen 2008-05-25
936,,,Loretta O'Connor 2012-11-01
937,,,Loretta O'Connor 2012-11-01
938,,,Swintha Danielsen 2008-05-25
939,,,Swintha Danielsen 2008-05-25
940,,,Loretta O'Connor 2012-11-01
941,,,Swintha Danielsen 2008-05-25
942,,,Loretta O'Connor 2012-11-01
943,,,Loretta O'Connor 2012-11-01
944,,,Swintha Danielsen 2008-05-25
945,,,Loretta O'Connor 2012-11-01
946,,,Swintha Danielsen 2008-05-25
947,,,Swintha Danielsen 2008-05-25
948,,,Swintha Danielsen 2008-05-25
949,,,Loretta O'Connor 2012-11-01
950,,,Loretta O'Connor 2012-11-01
951,,,Swintha Danielsen 2008-05-25
952,,,Swintha Danielsen 2008-05-25
953,,,Swintha Danielsen 2008-05-25
954,,,Loretta O'Connor 2012-11-01
955,,,Swintha Danielsen 2008-05-25
956,,,Loretta O'Connor 2012-11-01
957,,,Swintha Danielsen 2008-05-25
958,,,Swintha Danielsen 2008-05-25
959,,,Loretta O'Connor 2012-11-01
960,,,Swintha Danielsen 2008-05-25
961,,,Swintha Danielsen 2008-05-25
962,,,Swintha Danielsen 2008-05-25
963,,,Swintha Danielsen 2008-05-25
964,,,Swintha Danielsen 2008-05-25
965,,,Swintha Danielsen 2008-05-25
966,,,Loretta O'Connor 2012-11-01
967,,,Loretta O'Connor 2012-11-01
968,,,Loretta O'Connor 2012-11-01
969,,,Loretta O'Connor 2012-11-01
970,,,Loretta O'Connor 2012-11-01
971,,,Loretta O'Connor 2012-11-01
972,,,Loretta O'Connor 2012-11-01
973,,,Loretta O'Connor 2012-11-01
974,,,Loretta O'Connor 2012-11-01
975,,,Loretta O'Connor 2012-11-01
976,,,Loretta O'Connor 2012-11-01
977,,,Loretta O'Connor 2012-11-01
978,,,Loretta O'Connor 2012-11-01
979,,,Loretta O'Connor 2012-11-01
980,,,Loretta O'Connor 2012-11-01
981,,,Loretta O'Connor 2012-11-01
982,,,Loretta O'Connor 2012-11-01
983,,,Loretta O'Connor 2012-11-01
984,,,Loretta O'Connor 2012-11-01
985,,,Loretta O'Connor 2012-11-01
986,,,Loretta O'Connor 2012-11-01
987,,,Loretta O'Connor 2012-11-01
988,,,Loretta O'Connor 2012-11-01
989,,,Loretta O'Connor 2012-11-01
990,,,Loretta O'Connor 2012-11-01
991,,,Loretta O'Connor 2012-11-01
992,,,Loretta O'Connor 2012-11-01
993,,,Loretta O'Connor 2012-11-01
994,,,Loretta O'Connor 2012-11-01
995,,,Loretta O'Connor 2012-11-01
996,,,Loretta O'Connor 2012-11-01
997,,,Loretta O'Connor 2012-11-01
998,,,Loretta O'Connor 2012-11-01
999,,,Loretta O'Connor 2012-11-01
1000,,,Loretta O'Connor 2012-11-01
1001,,,Loretta O'Connor 2012-11-01
1002,,,Loretta O'Connor 2012-11-01
1003,,,Loretta O'Connor 2012-11-01
1004,,,Loretta O'Connor 2012-11-01
1005,,,Loretta O'Connor 2012-11-01
1006,,,Loretta O'Connor 2012-11-01
1007,,,Loretta O'Connor 2012-11-01
1008,,,Loretta O'Connor 2012-11-01
1009,,,Loretta O'Connor 2012-11-01
1010,,,Loretta O'Connor 2012-11-01
1011,,,Loretta O'Connor 2012-11-01
1012,,,Loretta O'Connor 2012-11-01
1013,,,Loretta O'Connor 2012-11-01
1014,,,Loretta O'Connor 2012-11-01
1015,,,Loretta O'Connor 2012-11-01
1016,,,Loretta O'Connor 2012-11-01
1017,,,Loretta O'Connor 2012-11-01
1018,,,Loretta O'Connor 2012-11-01
1019,,,Loretta O'Connor 2012-11-01
1020,,,Loretta O'Connor 2012-11-01
1021,,,Loretta O'Connor 2012-11-01
1022,,,Loretta O'Connor 2012-11-01
1023,,,Loretta O'Connor 2012-11-01
1024,,,Loretta O'Connor 2012-11-01
1025,,,Loretta O'Connor 2012-11-01
1026,,,Loretta O'Connor 2012-11-01
1027,,,Loretta O'Connor 2012-11-01
1028,,,Loretta O'Connor 2012-11-01
1029,,,Loretta O'Connor 2012-11-01
1030,,,Loretta O'Connor 2012-11-01
1031,,,Loretta O'Connor 2012-11-01
1032,,,Loretta O'Connor 2012-11-01
1033,,,Loretta O'Connor 2012-11-01
1034,,,Loretta O'Connor 2012-11-01
1035,,,Loretta O'Connor 2012-11-01
1036,,,Swintha Danielsen 2008-05-25
1037,,,Swintha Danielsen 2008-05-25
1038,,,Swintha Danielsen 2008-05-25
1039,,,Swintha Danielsen 2008-05-25
1040,,,Swintha Danielsen 2008-05-25
1041,,,Swintha Danielsen 2008-05-25
1042,,,Loretta O'Connor 2012-11-01
1043,,,Swintha Danielsen 2008-05-25
1044,,,Swintha Danielsen 2008-05-25
1045,,,Swintha Danielsen 2008-05-25
1046,,,Swintha Danielsen 2008-05-25
1047,,,Swintha Danielsen 2008-05-25
1048,,,Swintha Danielsen 2008-05-25
1049,,,Swintha Danielsen 2008-05-25
1050,,,Swintha Danielsen 2008-05-25
1051,,,Swintha Danielsen 2008-05-25
1052,,,Swintha Danielsen 2008-05-25
1053,,,Loretta O'Connor 2012-11-01
1054,,,Loretta O'Connor 2012-11-01
1055,,,Swintha Danielsen 2008-05-25
1056,,,Swintha Danielsen 2008-05-25
1057,,,Loretta O'Connor 2012-11-01
1058,,,Loretta O'Connor 2012-11-01
1059,,,Swintha Danielsen 2008-05-25
1060,not always,,Swintha Danielsen 2008-05-25
1061,,,Loretta O'Connor 2012-11-01
1062,,,Swintha Danielsen 2008-05-25
1063,,,Loretta O'Connor 2012-11-01
1064,,,Loretta O'Connor 2012-11-01
1065,,,Swintha Danielsen 2008-05-25
1066,,,Loretta O'Connor 2012-11-01
1067,,,Swintha Danielsen 2008-05-25
1068,,,Swintha Danielsen 2008-05-25
1069,,,Swintha Danielsen 2008-05-25
1070,,,Loretta O'Connor 2012-11-01
1071,,,Loretta O'Connor 2012-11-01
1072,,,Swintha Danielsen 2008-05-25
1073,,,Swintha Danielsen 2008-05-25
1074,,,Swintha Danielsen 2008-05-25
1075,,,Loretta O'Connor 2012-11-01
1076,,,Swintha Danielsen 2008-05-25
1077,,,Loretta O'Connor 2012-11-01
1078,,,Swintha Danielsen 2008-05-25
1079,,,Swintha Danielsen 2008-05-25
1080,,,Loretta O'Connor 2012-11-01
1081,,,Swintha Danielsen 2008-05-25
1082,,,Swintha Danielsen 2008-05-25
1083,,,Swintha Danielsen 2008-05-25
1084,,,Swintha Danielsen 2008-05-25
1085,,,Swintha Danielsen 2008-05-25
1086,,,Swintha Danielsen 2008-05-25
1087,,,Loretta O'Connor 2012-11-01
1088,,,Loretta O'Connor 2012-11-01
1089,,,Loretta O'Connor 2012-11-01
1090,,,Loretta O'Connor 2012-11-01
1091,,,Loretta O'Connor 2012-11-01
1092,,,Loretta O'Connor 2012-11-01
1093,,,Loretta O'Connor 2012-11-01
1094,,,Loretta O'Connor 2012-11-01
1095,,,Loretta O'Connor 2012-11-01
1096,,,Loretta O'Connor 2012-11-01
1097,,,Loretta O'Connor 2012-11-01
1098,,,Loretta O'Connor 2012-11-01
1099,,,Loretta O'Connor 2012-11-01
1100,,,Loretta O'Connor 2012-11-01
1101,,,Loretta O'Connor 2012-11-01
1102,,,Loretta O'Connor 2012-11-01
1103,,,Loretta O'Connor 2012-11-01
1104,,,Loretta O'Connor 2012-11-01
1105,,,Loretta O'Connor 2012-11-01
1106,,,Loretta O'Connor 2012-11-01
1107,,,Loretta O'Connor 2012-11-01
1108,,,Loretta O'Connor 2012-11-01
1109,,,Loretta O'Connor 2012-11-01
1110,,,Loretta O'Connor 2012-11-01
1111,,,Loretta O'Connor 2012-11-01
1112,,,Loretta O'Connor 2012-11-01
1113,,,Loretta O'Connor 2012-11-01
1114,,,Loretta O'Connor 2012-11-01
1115,,,Swintha Danielsen 2008-05-25
1116,,,Swintha Danielsen 2008-05-25
1117,,,Swintha Danielsen 2008-05-25
1118,,,Swintha Danielsen 2008-05-25
1119,,,Swintha Danielsen 2008-05-25
1120,,,Swintha Danielsen 2008-05-25
1121,,,Loretta O'Connor 2012-11-01
1122,,,Swintha Danielsen 2008-05-25
1123,,,Swintha Danielsen 2008-05-25
1124,,,Swintha Danielsen 2008-05-25
1125,,,Swintha Danielsen 2008-05-25
1126,,,Swintha Danielsen 2008-05-25
1127,,,Swintha Danielsen 2008-05-25
1128,,,Swintha Danielsen 2008-05-25
1129,,,Swintha Danielsen 2008-05-25
1130,,,Swintha Danielsen 2008-05-25
1131,,,Swintha Danielsen 2008-05-25
1132,,,Loretta O'Connor 2012-11-01
1133,,,Loretta O'Connor 2012-11-01
1134,,,Swintha Danielsen 2008-05-25
1135,,,Swintha Danielsen 2008-05-25
1136,,,Loretta O'Connor 2012-11-01
1137,,,Loretta O'Connor 2012-11-01
1138,,,Swintha Danielsen 2008-05-25
1139,,,Swintha Danielsen 2008-05-25
1140,,,Loretta O'Connor 2012-11-01
1141,,,Swintha Danielsen 2008-05-25
1142,,,Loretta O'Connor 2012-11-01
1143,,,Loretta O'Connor 2012-11-01
1144,,,Swintha Danielsen 2008-05-25
1145,,,Loretta O'Connor 2012-11-01
1146,,,Swintha Danielsen 2008-05-25
1147,,,Swintha Danielsen 2008-05-25
1148,,,Swintha Danielsen 2008-05-25
1149,,,Loretta O'Connor 2012-11-01
1150,,,Loretta O'Connor 2012-11-01
1151,,,Swintha Danielsen 2008-05-25
1152,,,Swintha Danielsen 2008-05-25
1153,,,Swintha Danielsen 2008-05-25
1154,,,Loretta O'Connor 2012-11-01
1155,,,Swintha Danielsen 2008-05-25
1156,,,Loretta O'Connor 2012-11-01
1157,,,Swintha Danielsen 2008-05-25
1158,,,Swintha Danielsen 2008-05-25
1159,,,Loretta O'Connor 2012-11-01
1160,,,Swintha Danielsen 2008-05-25
1161,,,Swintha Danielsen 2008-05-25
1162,,,Swintha Danielsen 2008-05-25
1163,,,Swintha Danielsen 2008-05-25
1164,,,Swintha Danielsen 2008-05-25
1165,,,Swintha Danielsen 2008-05-25
1166,,,Swintha Danielsen 2008-05-25
1167,,,Swintha Danielsen 2008-05-25
1168,,,Swintha Danielsen 2008-05-25
1169,,,Swintha Danielsen 2008-05-25
1170,,,Swintha Danielsen 2008-05-25
1171,,,Swintha Danielsen 2008-05-25
1172,,,Loretta O'Connor 2012-11-01
1173,,,Swintha Danielsen 2008-05-25
1174,,,Swintha Danielsen 2008-05-25
1175,,,Swintha Danielsen 2008-05-25
1176,,,Swintha Danielsen 2008-05-25
1177,,,Swintha Danielsen 2008-05-25
1178,,,Swintha Danielsen 2008-05-25
1179,,,Swintha Danielsen 2008-05-25
1180,,,Swintha Danielsen 2008-05-25
1181,,,Swintha Danielsen 2008-05-25
1182,,,Swintha Danielsen 2008-05-25
1183,,,Loretta O'Connor 2012-11-01
1184,,,Loretta O'Connor 2012-11-01
1185,,,Swintha Danielsen 2008-05-25
1186,,,Swintha Danielsen 2008-05-25
1187,,,Loretta O'Connor 2012-11-01
1188,,,Loretta O'Connor 2012-11-01
1189,,,Swintha Danielsen 2008-05-25
1190,,,Swintha Danielsen 2008-05-25
1191,,,Loretta O'Connor 2012-11-01
1192,,,Swintha Danielsen 2008-05-25
1193,,,Loretta O'Connor 2012-11-01
1194,,,Loretta O'Connor 2012-11-01
1195,,,Swintha Danielsen 2008-05-25
1196,,,Loretta O'Connor 2012-11-01
1197,,,Swintha Danielsen 2008-05-25
1198,,,Swintha Danielsen 2008-05-25
1199,,,Swintha Danielsen 2008-05-25
1200,,,Loretta O'Connor 2012-11-01
1201,,,Loretta O'Connor 2012-11-01
1202,,,Swintha Danielsen 2008-05-25
1203,,,Swintha Danielsen 2008-05-25
1204,at leastnot always,,Swintha Danielsen 2008-05-25
1205,,,Loretta O'Connor 2012-11-01
1206,,,Swintha Danielsen 2008-05-25
1207,,,Loretta O'Connor 2012-11-01
1208,,,Swintha Danielsen 2008-05-25
1209,,,Swintha Danielsen 2008-05-25
1210,,,Loretta O'Connor 2012-11-01
1211,,,Swintha Danielsen 2008-05-25
1212,,,Swintha Danielsen 2008-05-25
1213,,,Swintha Danielsen 2008-05-25
1214,,,Swintha Danielsen 2008-05-25
1215,,,Swintha Danielsen 2008-05-25
1216,,,Swintha Danielsen 2008-05-25
1217,,,Loretta O'Connor 2012-11-01
1218,,,Loretta O'Connor 2012-11-01
1219,,,Loretta O'Connor 2012-11-01
1220,,,Loretta O'Connor 2012-11-01
1221,,,Loretta O'Connor 2012-11-01
1222,,,Loretta O'Connor 2012-11-01
1223,,,Loretta O'Connor 2012-11-01
1224,,,Loretta O'Connor 2012-11-01
1225,,,Loretta O'Connor 2012-11-01
1226,,,Loretta O'Connor 2012-11-01
1227,,,Loretta O'Connor 2012-11-01
1228,,,Loretta O'Connor 2012-11-01
1229,,,Loretta O'Connor 2012-11-01
1230,,,Loretta O'Connor 2012-11-01
1231,,,Loretta O'Connor 2012-11-01
1232,,,Loretta O'Connor 2012-11-01
1233,,,Loretta O'Connor 2012-11-01
1234,,,Loretta O'Connor 2012-11-01
1235,,,Loretta O'Connor 2012-11-01
1236,,,Loretta O'Connor 2012-11-01
1237,,,Loretta O'Connor 2012-11-01
1238,,,Loretta O'Connor 2012-11-01
1239,,,Loretta O'Connor 2012-11-01
1240,,,Loretta O'Connor 2012-11-01
1241,,,Loretta O'Connor 2012-11-01
1242,,,Loretta O'Connor 2012-11-01
1243,,,Loretta O'Connor 2012-11-01
1244,,,Loretta O'Connor 2012-11-01
1245,,,Loretta O'Connor 2012-11-01
1246,,,Loretta O'Connor 2012-11-01
1247,,,Loretta O'Connor 2012-11-01
1248,,,Loretta O'Connor 2012-11-01
1249,,,Loretta O'Connor 2012-11-01
